国家,美国
2012/1/13,2.654
2012/1/14,#N/A
2012/1/15,#N/A
2012/1/16,#N/A
2012/1/17,2.5
2012/1/18,2.482
2012/1/19,2.32
2012/1/20,2.33
2012/1/21,#N/A
2012/1/22,#N/A
2012/1/23,2.57
2012/1/24,2.552
2012/1/25,2.745
2012/1/26,2.605
2012/1/27,2.692
2012/1/28,#N/A
2012/1/29,#N/A
2012/1/30,2.661
2012/1/31,2.47
2012/2/1,2.383
2012/2/2,2.544
2012/2/3,2.52
2012/2/4,#N/A
2012/2/5,#N/A
2012/2/6,2.571
2012/2/7,2.496
2012/2/8,2.455
2012/2/9,2.469
2012/2/10,2.477
2012/2/11,#N/A
2012/2/12,#N/A
2012/2/13,2.443
2012/2/14,2.533
2012/2/15,2.437
2012/2/16,2.552
2012/2/17,2.672
2012/2/18,#N/A
2012/2/19,#N/A
2012/2/20,#N/A
2012/2/21,2.65
2012/2/22,2.652
2012/2/23,2.619
2012/2/24,2.555
2012/2/25,#N/A
2012/2/26,#N/A
2012/2/27,2.46
2012/2/28,2.519
2012/2/29,2.616
2012/3/1,2.463
2012/3/2,2.484
2012/3/3,#N/A
2012/3/4,#N/A
2012/3/5,2.355
2012/3/6,2.356
2012/3/7,2.302
2012/3/8,2.272
2012/3/9,2.324
2012/3/10,#N/A
2012/3/11,#N/A
2012/3/12,2.269
2012/3/13,2.299
2012/3/14,2.284
2012/3/15,2.279
2012/3/16,2.326
2012/3/17,#N/A
2012/3/18,#N/A
2012/3/19,2.351
2012/3/20,2.334
2012/3/21,2.337
2012/3/22,2.274
2012/3/23,2.275
2012/3/24,#N/A
2012/3/25,#N/A
2012/3/26,2.226
2012/3/27,2.213
2012/3/28,2.175
2012/3/29,2.172
2012/3/30,2.123
2012/3/31,#N/A
2012/4/1,#N/A
2012/4/2,2.14
2012/4/3,2.167
2012/4/4,2.139
2012/4/5,2.105
2012/4/6,#N/A
2012/4/7,#N/A
2012/4/8,#N/A
2012/4/9,2.105
2012/4/10,2.033
2012/4/11,1.978
2012/4/12,1.983
2012/4/13,1.985
2012/4/14,#N/A
2012/4/15,#N/A
2012/4/16,2
2012/4/17,1.957
2012/4/18,1.948
2012/4/19,1.908
2012/4/20,1.93
2012/4/21,#N/A
2012/4/22,#N/A
2012/4/23,2.001
2012/4/24,1.985
2012/4/25,2.072
2012/4/26,2.007
2012/4/27,2.188
2012/4/28,#N/A
2012/4/29,#N/A
2012/4/30,2.305
2012/5/1,2.348
2012/5/2,2.271
2012/5/3,2.338
2012/5/4,2.289
2012/5/5,#N/A
2012/5/6,#N/A
2012/5/7,2.309
2012/5/8,2.428
2012/5/9,2.452
2012/5/10,#N/A
2012/5/11,2.494
2012/5/12,#N/A
2012/5/13,#N/A
2012/5/14,2.418
2012/5/15,2.512
2012/5/16,2.608
2012/5/17,2.63
2012/5/18,2.719
2012/5/19,#N/A
2012/5/20,#N/A
2012/5/21,2.649
2012/5/22,2.68
2012/5/23,2.721
2012/5/24,2.651
2012/5/25,2.557
2012/5/26,#N/A
2012/5/27,#N/A
2012/5/28,#N/A
2012/5/29,2.418
2012/5/30,2.455
2012/5/31,2.416
2012/6/1,2.334
2012/6/2,#N/A
2012/6/3,#N/A
2012/6/4,2.434
2012/6/5,2.435
2012/6/6,2.43
2012/6/7,2.282
2012/6/8,2.283
2012/6/9,#N/A
2012/6/10,#N/A
2012/6/11,2.215
2012/6/12,2.217
2012/6/13,2.185
2012/6/14,2.512
2012/6/15,2.467
2012/6/16,#N/A
2012/6/17,#N/A
2012/6/18,2.635
2012/6/19,2.567
2012/6/20,2.53
2012/6/21,2.575
2012/6/22,2.625
2012/6/23,#N/A
2012/6/24,#N/A
2012/6/25,2.662
2012/6/26,2.78
2012/6/27,2.753
2012/6/28,2.774
2012/6/29,2.814
2012/6/30,#N/A
2012/7/1,#N/A
2012/7/2,2.843
2012/7/3,2.884
2012/7/4,#N/A
2012/7/5,2.951
2012/7/6,2.792
2012/7/7,#N/A
2012/7/8,#N/A
2012/7/9,2.88
2012/7/10,2.754
2012/7/11,2.821
2012/7/12,2.878
2012/7/13,2.88
2012/7/14,#N/A
2012/7/15,#N/A
2012/7/16,2.819
2012/7/17,2.791
2012/7/18,2.973
2012/7/19,3.03
2012/7/20,3.083
2012/7/21,#N/A
2012/7/22,#N/A
2012/7/23,3.099
2012/7/24,3.161
2012/7/25,3.085
2012/7/26,3.095
2012/7/27,#N/A
2012/7/28,#N/A
2012/7/29,#N/A
2012/7/30,3.214
2012/7/31,3.171
2012/8/1,3.171
2012/8/2,2.92
2012/8/3,2.877
2012/8/4,#N/A
2012/8/5,#N/A
2012/8/6,2.908
2012/8/7,2.964
2012/8/8,2.923
2012/8/9,2.945
2012/8/10,2.77
2012/8/11,#N/A
2012/8/12,#N/A
2012/8/13,2.729
2012/8/14,2.834
2012/8/15,2.748
2012/8/16,2.705
2012/8/17,2.719
2012/8/18,#N/A
2012/8/19,#N/A
2012/8/20,2.776
2012/8/21,2.775
2012/8/22,2.826
2012/8/23,2.802
2012/8/24,2.702
2012/8/25,#N/A
2012/8/26,#N/A
2012/8/27,2.653
2012/8/28,2.614
2012/8/29,2.634
2012/8/30,2.748
2012/8/31,2.799
2012/9/1,#N/A
2012/9/2,#N/A
2012/9/3,#N/A
2012/9/4,2.854
2012/9/5,2.795
2012/9/6,2.758
2012/9/7,2.682
2012/9/8,#N/A
2012/9/9,#N/A
2012/9/10,2.812
2012/9/11,3.001
2012/9/12,3.058
2012/9/13,3.038
2012/9/14,2.943
2012/9/15,#N/A
2012/9/16,#N/A
2012/9/17,2.888
2012/9/18,2.782
2012/9/19,2.762
2012/9/20,2.801
2012/9/21,2.885
2012/9/22,#N/A
2012/9/23,#N/A
2012/9/24,2.837
2012/9/25,2.921
2012/9/26,3.046
2012/9/27,3.283
2012/9/28,3.32
2012/9/29,#N/A
2012/9/30,#N/A
2012/10/1,3.48
2012/10/2,3.507
2012/10/3,3.395
2012/10/4,3.406
2012/10/5,3.4
2012/10/6,#N/A
2012/10/7,#N/A
2012/10/8,3.403
2012/10/9,3.467
2012/10/10,3.474
2012/10/11,3.604
2012/10/12,3.6
2012/10/13,#N/A
2012/10/14,#N/A
2012/10/15,3.486
2012/10/16,3.437
2012/10/17,3.47
2012/10/18,3.578
2012/10/19,3.617
2012/10/20,#N/A
2012/10/21,#N/A
2012/10/22,3.452
2012/10/23,3.535
2012/10/24,3.45
2012/10/25,3.434
2012/10/26,3.4
2012/10/27,#N/A
2012/10/28,#N/A
2012/10/29,3.471
2012/10/30,3.691
2012/10/31,3.692
2012/11/1,3.699
2012/11/2,3.554
2012/11/3,#N/A
2012/11/4,#N/A
2012/11/5,3.554
2012/11/6,3.617
2012/11/7,3.578
2012/11/8,3.608
2012/11/9,3.503
2012/11/10,#N/A
2012/11/11,#N/A
2012/11/12,3.57
2012/11/13,3.739
2012/11/14,3.76
2012/11/15,3.703
2012/11/16,3.79
2012/11/17,#N/A
2012/11/18,#N/A
2012/11/19,3.719
2012/11/20,3.832
2012/11/21,3.903
2012/11/22,#N/A
2012/11/23,3.901
2012/11/24,#N/A
2012/11/25,#N/A
2012/11/26,3.73
2012/11/27,3.769
2012/11/28,3.696
2012/11/29,3.648
2012/11/30,3.561
2012/12/1,#N/A
2012/12/2,#N/A
2012/12/3,3.591
2012/12/4,3.539
2012/12/5,3.7
2012/12/6,3.666
2012/12/7,3.551
2012/12/8,#N/A
2012/12/9,#N/A
2012/12/10,3.46
2012/12/11,3.412
2012/12/12,3.382
2012/12/13,3.347
2012/12/14,3.314
2012/12/15,#N/A
2012/12/16,#N/A
2012/12/17,3.358
2012/12/18,3.418
2012/12/19,3.32
2012/12/20,3.462
2012/12/21,3.449
2012/12/22,#N/A
2012/12/23,#N/A
2012/12/24,3.367
2012/12/25,#N/A
2012/12/26,3.351
2012/12/27,3.366
2012/12/28,3.469
2012/12/29,#N/A
2012/12/30,#N/A
2012/12/31,3.354
2013/1/1,#N/A
2013/1/2,3.233
2013/1/3,3.204
2013/1/4,3.282
2013/1/5,#N/A
2013/1/6,#N/A
2013/1/7,3.266
2013/1/8,3.228
2013/1/9,3.135
2013/1/10,3.183
2013/1/11,3.322
2013/1/12,#N/A
2013/1/13,#N/A
2013/1/14,3.383
2013/1/15,3.441
2013/1/16,3.44
2013/1/17,3.415
2013/1/18,3.566
2013/1/19,#N/A
2013/1/20,#N/A
2013/1/21,#N/A
2013/1/22,3.595
2013/1/23,3.52
2013/1/24,3.469
2013/1/25,3.445
2013/1/26,#N/A
2013/1/27,#N/A
2013/1/28,3.283
2013/1/29,3.225
2013/1/30,3.34
2013/1/31,3.33
2013/2/1,3.305
2013/2/2,#N/A
2013/2/3,#N/A
2013/2/4,3.32
2013/2/5,3.405
2013/2/6,3.437
2013/2/7,3.295
2013/2/8,3.31
2013/2/9,#N/A
2013/2/10,#N/A
2013/2/11,3.21
2013/2/12,3.253
2013/2/13,3.299
2013/2/14,3.169
2013/2/15,3.18
2013/2/16,#N/A
2013/2/17,#N/A
2013/2/18,#N/A
2013/2/19,3.271
2013/2/20,3.275
2013/2/21,3.24
2013/2/22,3.25
2013/2/23,#N/A
2013/2/24,#N/A
2013/2/25,3.4
2013/2/26,3.415
2013/2/27,#N/A
2013/2/28,3.486
2013/3/1,3.456
2013/3/2,#N/A
2013/3/3,#N/A
2013/3/4,3.529
2013/3/5,3.523
2013/3/6,3.475
2013/3/7,3.5
2013/3/8,3.624
2013/3/9,#N/A
2013/3/10,#N/A
2013/3/11,3.638
2013/3/12,#N/A
2013/3/13,3.683
2013/3/14,3.831
2013/3/15,3.841
2013/3/16,#N/A
2013/3/17,#N/A
2013/3/18,3.885
2013/3/19,3.928
2013/3/20,3.931
2013/3/21,3.934
2013/3/22,3.937
2013/3/23,#N/A
2013/3/24,#N/A
2013/3/25,3.878
2013/3/26,3.98
2013/3/27,4.083
2013/3/28,4.045
2013/3/29,#N/A
2013/3/30,#N/A
2013/3/31,#N/A
2013/4/1,#N/A
2013/4/2,3.968
2013/4/3,3.906
2013/4/4,3.958
2013/4/5,4.139
2013/4/6,#N/A
2013/4/7,#N/A
2013/4/8,4.074
2013/4/9,4.032
2013/4/10,4.101
2013/4/11,4.168
2013/4/12,4.26
2013/4/13,#N/A
2013/4/14,#N/A
2013/4/15,4.16
2013/4/16,4.189
2013/4/17,4.204
2013/4/18,4.413
2013/4/19,4.392
2013/4/20,#N/A
2013/4/21,#N/A
2013/4/22,4.251
2013/4/23,4.238
2013/4/24,4.168
2013/4/25,4.166
2013/4/26,4.175
2013/4/27,#N/A
2013/4/28,#N/A
2013/4/29,4.37
2013/4/30,4.348
2013/5/1,4.323
2013/5/2,4.101
2013/5/3,4.045
2013/5/4,#N/A
2013/5/5,#N/A
2013/5/6,#N/A
2013/5/7,3.919
2013/5/8,3.967
2013/5/9,3.965
2013/5/10,3.907
2013/5/11,#N/A
2013/5/12,#N/A
2013/5/13,3.937
2013/5/14,4.02
2013/5/15,4.071
2013/5/16,3.931
2013/5/17,4.055
2013/5/18,#N/A
2013/5/19,#N/A
2013/5/20,4.09
2013/5/21,4.192
2013/5/22,4.187
2013/5/23,4.264
2013/5/24,4.22
2013/5/25,#N/A
2013/5/26,#N/A
2013/5/27,#N/A
2013/5/28,4.174
2013/5/29,4.155
2013/5/30,4.055
2013/5/31,3.983
2013/6/1,#N/A
2013/6/2,#N/A
2013/6/3,3.986
2013/6/4,3.996
2013/6/5,4.003
2013/6/6,3.859
2013/6/7,3.823
2013/6/8,#N/A
2013/6/9,#N/A
2013/6/10,#N/A
2013/6/11,3.721
2013/6/12,3.779
2013/6/13,3.822
2013/6/14,3.755
2013/6/15,#N/A
2013/6/16,#N/A
2013/6/17,3.907
2013/6/18,3.901
2013/6/19,3.943
2013/6/20,3.872
2013/6/21,3.807
2013/6/22,#N/A
2013/6/23,#N/A
2013/6/24,3.744
2013/6/25,3.654
2013/6/26,3.715
2013/6/27,3.599
2013/6/28,3.575
2013/6/29,#N/A
2013/6/30,#N/A
2013/7/1,3.59
2013/7/2,3.651
2013/7/3,3.691
2013/7/4,#N/A
2013/7/5,3.605
2013/7/6,#N/A
2013/7/7,#N/A
2013/7/8,3.732
2013/7/9,3.659
2013/7/10,3.662
2013/7/11,3.614
2013/7/12,3.64
2013/7/13,#N/A
2013/7/14,#N/A
2013/7/15,3.672
2013/7/16,3.665
2013/7/17,3.63
2013/7/18,3.685
2013/7/19,3.78
2013/7/20,#N/A
2013/7/21,#N/A
2013/7/22,3.655
2013/7/23,3.725
2013/7/24,3.703
2013/7/25,3.655
2013/7/26,3.6
2013/7/27,#N/A
2013/7/28,#N/A
2013/7/29,3.455
2013/7/30,3.454
2013/7/31,3.465
2013/8/1,3.386
2013/8/2,3.335
2013/8/3,#N/A
2013/8/4,#N/A
2013/8/5,3.322
2013/8/6,3.308
2013/8/7,3.265
2013/8/8,3.23
2013/8/9,3.315
2013/8/10,#N/A
2013/8/11,#N/A
2013/8/12,3.325
2013/8/13,3.296
2013/8/14,3.341
2013/8/15,3.425
2013/8/16,3.365
2013/8/17,#N/A
2013/8/18,#N/A
2013/8/19,3.465
2013/8/20,3.44
2013/8/21,3.46
2013/8/22,3.555
2013/8/23,3.51
2013/8/24,#N/A
2013/8/25,#N/A
2013/8/26,3.49
2013/8/27,3.465
2013/8/28,3.57
2013/8/29,3.615
2013/8/30,3.588
2013/8/31,#N/A
2013/9/1,#N/A
2013/9/2,#N/A
2013/9/3,3.673
2013/9/4,3.643
2013/9/5,3.575
2013/9/6,3.533
2013/9/7,#N/A
2013/9/8,#N/A
2013/9/9,3.58
2013/9/10,3.56
2013/9/11,3.527
2013/9/12,3.633
2013/9/13,3.661
2013/9/14,#N/A
2013/9/15,#N/A
2013/9/16,3.715
2013/9/17,3.736
2013/9/18,3.687
2013/9/19,3.7
2013/9/20,3.687
2013/9/21,#N/A
2013/9/22,#N/A
2013/9/23,3.594
2013/9/24,3.506
2013/9/25,#N/A
2013/9/26,3.5
2013/9/27,3.587
2013/9/28,#N/A
2013/9/29,#N/A
2013/9/30,3.56
2013/10/1,3.603
2013/10/2,3.54
2013/10/3,#N/A
2013/10/4,3.511
2013/10/5,#N/A
2013/10/6,#N/A
2013/10/7,3.642
2013/10/8,3.723
2013/10/9,3.702
2013/10/10,3.732
2013/10/11,3.791
2013/10/12,#N/A
2013/10/13,#N/A
2013/10/14,3.822
2013/10/15,3.817
2013/10/16,3.782
2013/10/17,3.756
2013/10/18,3.765
2013/10/19,#N/A
2013/10/20,#N/A
2013/10/21,3.665
2013/10/22,3.594
2013/10/23,3.618
2013/10/24,3.631
2013/10/25,3.727
2013/10/26,#N/A
2013/10/27,#N/A
2013/10/28,3.568
2013/10/29,3.504
2013/10/30,3.639
2013/10/31,3.574
2013/11/1,3.513
2013/11/2,#N/A
2013/11/3,#N/A
2013/11/4,3.436
2013/11/5,3.489
2013/11/6,3.505
2013/11/7,3.516
2013/11/8,#N/A
2013/11/9,#N/A
2013/11/10,#N/A
2013/11/11,3.565
2013/11/12,3.648
2013/11/13,3.548
2013/11/14,3.612
2013/11/15,3.644
2013/11/16,#N/A
2013/11/17,#N/A
2013/11/18,3.613
2013/11/19,3.559
2013/11/20,3.669
2013/11/21,3.704
2013/11/22,3.782
2013/11/23,#N/A
2013/11/24,#N/A
2013/11/25,3.789
2013/11/26,3.83
2013/11/27,3.908
2013/11/28,#N/A
2013/11/29,#N/A
2013/11/30,#N/A
2013/12/1,#N/A
2013/12/2,3.988
2013/12/3,3.976
2013/12/4,3.966
2013/12/5,4.132
2013/12/6,4.13
2013/12/7,#N/A
2013/12/8,#N/A
2013/12/9,4.232
2013/12/10,4.253
2013/12/11,4.343
2013/12/12,4.378
2013/12/13,4.399
2013/12/14,#N/A
2013/12/15,#N/A
2013/12/16,4.279
2013/12/17,4.287
2013/12/18,4.274
2013/12/19,4.445
2013/12/20,4.417
2013/12/21,#N/A
2013/12/22,#N/A
2013/12/23,4.468
2013/12/24,4.422
2013/12/25,#N/A
2013/12/26,4.436
2013/12/27,4.37
2013/12/28,#N/A
2013/12/29,#N/A
2013/12/30,4.429
2013/12/31,4.232
2014/1/1,#N/A
2014/1/2,4.315
2014/1/3,4.326
2014/1/4,#N/A
2014/1/5,#N/A
2014/1/6,4.295
2014/1/7,4.32
2014/1/8,4.186
2014/1/9,4.02
2014/1/10,4.076
2014/1/11,#N/A
2014/1/12,#N/A
2014/1/13,4.302
2014/1/14,4.343
2014/1/15,4.365
2014/1/16,4.369
2014/1/17,4.299
2014/1/18,#N/A
2014/1/19,#N/A
2014/1/20,#N/A
2014/1/21,4.425
2014/1/22,4.615
2014/1/23,4.829
2014/1/24,5.156
2014/1/25,#N/A
2014/1/26,#N/A
2014/1/27,#N/A
2014/1/28,4.995
2014/1/29,5.687
2014/1/30,4.903
2014/1/31,4.887
2014/2/1,#N/A
2014/2/2,#N/A
2014/2/3,5.021
2014/2/4,5.291
2014/2/5,#N/A
2014/2/6,5.022
2014/2/7,4.772
2014/2/8,#N/A
2014/2/9,#N/A
2014/2/10,4.607
2014/2/11,4.956
2014/2/12,4.814
2014/2/13,5.238
2014/2/14,5.202
2014/2/15,#N/A
2014/2/16,#N/A
2014/2/17,#N/A
2014/2/18,5.582
2014/2/19,6.078
2014/2/20,6.065
2014/2/21,6.239
2014/2/22,#N/A
2014/2/23,#N/A
2014/2/24,5.47
2014/2/25,4.972
2014/2/26,4.86
2014/2/27,4.49
2014/2/28,4.6
2014/3/1,#N/A
2014/3/2,#N/A
2014/3/3,4.52
2014/3/4,4.661
2014/3/5,4.56
2014/3/6,4.627
2014/3/7,4.626
2014/3/8,#N/A
2014/3/9,#N/A
2014/3/10,4.65
2014/3/11,4.593
2014/3/12,4.487
2014/3/13,4.366
2014/3/14,4.411
2014/3/15,#N/A
2014/3/16,#N/A
2014/3/17,4.519
2014/3/18,4.474
2014/3/19,4.472
2014/3/20,4.376
2014/3/21,4.315
2014/3/22,#N/A
2014/3/23,#N/A
2014/3/24,4.294
2014/3/25,4.402
2014/3/26,4.393
2014/3/27,4.585
2014/3/28,4.472
2014/3/29,#N/A
2014/3/30,#N/A
2014/3/31,#N/A
2014/4/1,4.259
2014/4/2,4.365
2014/4/3,4.43
2014/4/4,4.417
2014/4/5,#N/A
2014/4/6,#N/A
2014/4/7,#N/A
2014/4/8,4.51
2014/4/9,4.556
2014/4/10,4.633
2014/4/11,4.629
2014/4/12,#N/A
2014/4/13,#N/A
2014/4/14,4.571
2014/4/15,4.561
2014/4/16,4.56
2014/4/17,4.735
2014/4/18,#N/A
2014/4/19,#N/A
2014/4/20,#N/A
2014/4/21,4.687
2014/4/22,4.749
2014/4/23,4.723
2014/4/24,4.682
2014/4/25,4.638
2014/4/26,#N/A
2014/4/27,#N/A
2014/4/28,4.79
2014/4/29,4.834
2014/4/30,4.795
2014/5/1,4.71
2014/5/2,4.685
2014/5/3,#N/A
2014/5/4,#N/A
2014/5/5,4.697
2014/5/6,4.792
2014/5/7,4.785
2014/5/8,4.715
2014/5/9,4.533
2014/5/10,#N/A
2014/5/11,#N/A
2014/5/12,4.402
2014/5/13,4.375
2014/5/14,4.377
2014/5/15,4.443
2014/5/16,4.414
2014/5/17,#N/A
2014/5/18,#N/A
2014/5/19,4.473
2014/5/20,4.515
2014/5/21,4.489
2014/5/22,4.435
2014/5/23,4.39
2014/5/24,#N/A
2014/5/25,#N/A
2014/5/26,#N/A
2014/5/27,4.496
2014/5/28,4.61
2014/5/29,4.589
2014/5/30,4.555
2014/5/31,#N/A
2014/6/1,#N/A
2014/6/2,#N/A
2014/6/3,#N/A
2014/6/4,4.61
2014/6/5,4.6
2014/6/6,4.715
2014/6/7,#N/A
2014/6/8,#N/A
2014/6/9,4.632
2014/6/10,4.54
2014/6/11,4.527
2014/6/12,4.75
2014/6/13,#N/A
2014/6/14,#N/A
2014/6/15,#N/A
2014/6/16,4.745
2014/6/17,4.675
2014/6/18,4.745
2014/6/19,4.63
2014/6/20,4.554
2014/6/21,#N/A
2014/6/22,#N/A
2014/6/23,4.465
2014/6/24,4.485
2014/6/25,4.554
2014/6/26,4.415
2014/6/27,4.436
2014/6/28,#N/A
2014/6/29,#N/A
2014/6/30,4.443
2014/7/1,4.445
2014/7/2,4.415
2014/7/3,4.34
2014/7/4,#N/A
2014/7/5,#N/A
2014/7/6,#N/A
2014/7/7,4.233
2014/7/8,4.202
2014/7/9,4.17
2014/7/10,4.17
2014/7/11,4.141
2014/7/12,#N/A
2014/7/13,#N/A
2014/7/14,4.145
2014/7/15,4.145
2014/7/16,4.13
2014/7/17,4.05
2014/7/18,3.96
2014/7/19,#N/A
2014/7/20,#N/A
2014/7/21,3.88
2014/7/22,#N/A
2014/7/23,3.765
2014/7/24,3.838
2014/7/25,3.783
2014/7/26,#N/A
2014/7/27,#N/A
2014/7/28,3.84
2014/7/29,3.73
2014/7/30,3.78
2014/7/31,3.835
2014/8/1,3.79
2014/8/2,#N/A
2014/8/3,#N/A
2014/8/4,3.84
2014/8/5,3.89
2014/8/6,3.947
2014/8/7,3.876
2014/8/8,3.975
2014/8/9,#N/A
2014/8/10,#N/A
2014/8/11,3.988
2014/8/12,3.979
2014/8/13,3.816
2014/8/14,3.885
2014/8/15,3.775
2014/8/16,#N/A
2014/8/17,#N/A
2014/8/18,3.81
2014/8/19,3.873
2014/8/20,3.83
2014/8/21,3.885
2014/8/22,3.88
2014/8/23,#N/A
2014/8/24,#N/A
2014/8/25,3.934
2014/8/26,3.922
2014/8/27,3.965
2014/8/28,4.051
2014/8/29,4.084
2014/8/30,#N/A
2014/8/31,#N/A
2014/9/1,#N/A
2014/9/2,3.89
2014/9/3,3.852
2014/9/4,3.86
2014/9/5,3.81
2014/9/6,#N/A
2014/9/7,#N/A
2014/9/8,3.882
2014/9/9,3.98
2014/9/10,3.954
2014/9/11,3.844
2014/9/12,3.841
2014/9/13,#N/A
2014/9/14,#N/A
2014/9/15,3.933
2014/9/16,3.992
2014/9/17,4.011
2014/9/18,3.901
2014/9/19,3.844
2014/9/20,#N/A
2014/9/21,#N/A
2014/9/22,3.86
2014/9/23,3.832
2014/9/24,3.896
2014/9/25,3.865
2014/9/26,3.935
2014/9/27,#N/A
2014/9/28,#N/A
2014/9/29,4.155
2014/9/30,4.129
2014/10/1,4.02
2014/10/2,3.957
2014/10/3,3.97
2014/10/4,#N/A
2014/10/5,#N/A
2014/10/6,3.915
2014/10/7,3.905
2014/10/8,3.86
2014/10/9,3.857
2014/10/10,3.86
2014/10/11,#N/A
2014/10/12,#N/A
2014/10/13,3.917
2014/10/14,3.945
2014/10/15,3.78
2014/10/16,3.81
2014/10/17,3.76
2014/10/18,#N/A
2014/10/19,#N/A
2014/10/20,3.665
2014/10/21,3.66
2014/10/22,3.662
2014/10/23,3.645
2014/10/24,3.631
2014/10/25,#N/A
2014/10/26,#N/A
2014/10/27,3.57
2014/10/28,3.595
2014/10/29,3.715
2014/10/30,3.86
2014/10/31,3.867
2014/11/1,#N/A
2014/11/2,#N/A
2014/11/3,4.035
2014/11/4,4.065
2014/11/5,4.212
2014/11/6,4.409
2014/11/7,4.379
2014/11/8,#N/A
2014/11/9,#N/A
2014/11/10,4.27
2014/11/11,4.175
2014/11/12,4.149
2014/11/13,3.979
2014/11/14,4.01
2014/11/15,#N/A
2014/11/16,#N/A
2014/11/17,4.296
2014/11/18,4.264
2014/11/19,4.45
2014/11/20,4.462
2014/11/21,4.236
2014/11/22,#N/A
2014/11/23,#N/A
2014/11/24,4.075
2014/11/25,4.295
2014/11/26,4.344
2014/11/27,#N/A
2014/11/28,4.075
2014/11/29,#N/A
2014/11/30,#N/A
2014/12/1,4.005
2014/12/2,3.865
2014/12/3,3.785
2014/12/4,3.663
2014/12/5,3.779
2014/12/6,#N/A
2014/12/7,#N/A
2014/12/8,3.614
2014/12/9,3.647
2014/12/10,3.716
2014/12/11,3.648
2014/12/12,3.771
2014/12/13,#N/A
2014/12/14,#N/A
2014/12/15,3.734
2014/12/16,3.62
2014/12/17,3.702
2014/12/18,3.755
2014/12/19,3.446
2014/12/20,#N/A
2014/12/21,#N/A
2014/12/22,3.175
2014/12/23,3.135
2014/12/24,3
2014/12/25,#N/A
2014/12/26,3.03
2014/12/27,#N/A
2014/12/28,#N/A
2014/12/29,3.185
2014/12/30,3.094
2014/12/31,2.914
2015/1/1,#N/A
2015/1/2,2.958
2015/1/3,#N/A
2015/1/4,#N/A
2015/1/5,2.929
2015/1/6,2.905
2015/1/7,2.881
2015/1/8,2.966
2015/1/9,2.96
2015/1/10,#N/A
2015/1/11,#N/A
2015/1/12,2.817
2015/1/13,2.949
2015/1/14,3.299
2015/1/15,3.29
2015/1/16,3.115
2015/1/17,#N/A
2015/1/18,#N/A
2015/1/19,#N/A
2015/1/20,2.92
2015/1/21,2.995
2015/1/22,2.854
2015/1/23,2.967
2015/1/24,#N/A
2015/1/25,#N/A
2015/1/26,2.891
2015/1/27,2.92
2015/1/28,2.87
2015/1/29,2.71
2015/1/30,2.675
2015/1/31,#N/A
2015/2/1,#N/A
2015/2/2,2.686
2015/2/3,2.766
2015/2/4,2.663
2015/2/5,2.595
2015/2/6,2.571
2015/2/7,#N/A
2015/2/8,#N/A
2015/2/9,2.616
2015/2/10,#N/A
2015/2/11,2.822
2015/2/12,2.717
2015/2/13,2.796
2015/2/14,#N/A
2015/2/15,#N/A
2015/2/16,#N/A
2015/2/17,2.781
2015/2/18,2.815
2015/2/19,2.816
2015/2/20,2.939
2015/2/21,#N/A
2015/2/22,#N/A
2015/2/23,2.865
2015/2/24,2.924
2015/2/25,2.895
2015/2/26,2.7
2015/2/27,2.71
2015/2/28,#N/A
2015/3/1,#N/A
2015/3/2,2.652
2015/3/3,2.711
2015/3/4,2.776
2015/3/5,2.829
2015/3/6,2.62
2015/3/7,#N/A
2015/3/8,#N/A
2015/3/9,2.69
2015/3/10,2.727
2015/3/11,2.822
2015/3/12,2.747
2015/3/13,2.721
2015/3/14,#N/A
2015/3/15,#N/A
2015/3/16,2.748
2015/3/17,2.842
2015/3/18,2.906
2015/3/19,2.83
2015/3/20,2.784
2015/3/21,#N/A
2015/3/22,#N/A
2015/3/23,2.751
2015/3/24,2.781
2015/3/25,2.731
2015/3/26,2.673
2015/3/27,2.596
2015/3/28,#N/A
2015/3/29,#N/A
2015/3/30,2.638
2015/3/31,2.644
2015/4/1,2.6
2015/4/2,2.699
2015/4/3,#N/A
2015/4/4,#N/A
2015/4/5,#N/A
2015/4/6,2.657
2015/4/7,2.661
2015/4/8,2.623
2015/4/9,2.538
2015/4/10,2.509
2015/4/11,#N/A
2015/4/12,#N/A
2015/4/13,2.511
2015/4/14,2.528
2015/4/15,2.594
2015/4/16,2.677
2015/4/17,2.641
2015/4/18,#N/A
2015/4/19,#N/A
2015/4/20,2.553
2015/4/21,2.576
2015/4/22,2.595
2015/4/23,2.544
2015/4/24,2.533
2015/4/25,#N/A
2015/4/26,#N/A
2015/4/27,2.483
2015/4/28,2.521
2015/4/29,2.586
2015/4/30,2.73
2015/5/1,2.769
2015/5/2,#N/A
2015/5/3,#N/A
2015/5/4,2.815
2015/5/5,2.784
2015/5/6,2.774
2015/5/7,2.741
2015/5/8,2.864
2015/5/9,#N/A
2015/5/10,#N/A
2015/5/11,#N/A
2015/5/12,#N/A
2015/5/13,2.931
2015/5/14,3.011
2015/5/15,3.017
2015/5/16,#N/A
2015/5/17,#N/A
2015/5/18,3.027
2015/5/19,2.96
2015/5/20,2.941
2015/5/21,2.973
2015/5/22,2.885
2015/5/23,#N/A
2015/5/24,#N/A
2015/5/25,#N/A
2015/5/26,2.829
2015/5/27,2.81
2015/5/28,2.7
2015/5/29,2.642
2015/5/30,#N/A
2015/5/31,#N/A
